event_id,aircraft_id,ntsb_make,ntsb_model,ntsb_number,year,date,city,state,country,total_fatalities,in_usa,pilot_total,latimes_make,latimes_model,count,latimes_make_and_model
20160314X94921,1,ENSTROM,F28,ERA16WA129,2016,02/24/16 00:00:00,GLOBITSY,FN,RS,1.0,False,1.0,ENSTROM,F28,2.0,ENSTROM F28
20090909X30343,1,BELL,430,DCA09WA076,2009,09/02/09 00:00:00,KURNOON,,IN,5.0,False,,BELL,430,4.0,BELL 430
20001211X09424,1,BELL,47G-3B-2,FTW98GA097,1998,01/14/98 00:00:00,SPANISH FORK,UT,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20001208X06867,1,MBB,BO-105 CBS-4,FTW97FA014,1996,10/10/96 00:00:00,CAMERON,LA,USA,1.0,True,1.0,MBB,105,1.0,MBB 105
20001213X31161,1,BELL,206L-1,DEN87FA147,1987,06/05/87 00:00:00,CHOTEAU,MT,USA,4.0,True,1.0,BELL,206,33.0,BELL 206
20001206X01147,1,BELL,47D1,MIA94FA125,1994,04/22/94 00:00:00,MARATHON,FL,USA,2.0,True,1.0,BELL,47,6.0,BELL 47
20060111X00044,1,ROBINSON,R44,MIA06FA039,2006,01/01/06 00:00:00,GRAND RIDGE,FL,USA,3.0,True,1.0,ROBINSON,R44,75.0,ROBINSON R44
20050331X00388,1,BELL,206B,IAD05WA048,2005,03/26/05 00:00:00,SIRNACH,,SZ,4.0,False,1.0,BELL,206,112.0,BELL 206
20101014X52201,1,ROBINSON,R44,ERA10WA509,2010,09/15/10 00:00:00,"LAGOA DO TRIUNFO, PARA",,BR,4.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20130210X93918,1,BELL,206B,WPR13FA119,2013,02/10/13 00:00:00,ACTON,CA,USA,3.0,True,1.0,BELL,206,112.0,BELL 206
20001214X39669,1,BELL,UH-1B,MIA84FA166,1984,05/10/84 00:00:00,CLERMONT,FL,USA,1.0,True,1.0,BELL,UH-1,14.0,BELL UH-1
20060419X00461,1,ROBINSON,R44 II,DFW06FA102,2006,04/13/06 00:00:00,FREDERICKSBURG,TX,USA,2.0,True,1.0,ROBINSON,R44,14.0,ROBINSON R44
20001214X40592,1,ROTORWAY,SCORPION 133,ATL84LA263,1984,08/20/84 00:00:00,WEST HAMLIN,WV,USA,1.0,True,1.0,ROTORWAY,133,1.0,ROTORWAY 133
20040830X01315,1,BELL,407,FTW04WA216,2004,08/13/04 00:00:00,SANTA CRUZ,,MX,1.0,False,1.0,BELL,407,32.0,BELL 407
20050302X00252,1,BELL,206-L1,DFW05FA073,2005,02/21/05 00:00:00,GENTRY,AR,USA,1.0,True,1.0,BELL,206,4.0,BELL 206
20171001X70042,1,BRANTLY,B 2B,CEN18FA001,2017,10/01/17 00:00:00,MIDLAND,MI,USA,1.0,True,1.0,BRANTLY,B2,1.0,BRANTLY B2
20140407X52405,1,ENSTROM,280 - FX,CEN14WA190,2014,04/05/14 00:00:00,"KIRCHHAM, AUSTRIA",,AU,1.0,False,,ENSTROM,280,2.0,ENSTROM 280
20170330X00553,1,AEROSPATIALE,AS355,CEN17WA143,2017,03/29/17 00:00:00,SNOWDONIA,FN,UK,1.0,False,,AIRBUS,355,2.0,AIRBUS 355
20070605X00681,1,HUGHES,369A,MIA07FA098,2007,05/13/07 00:00:00,MOULTON,AL,USA,1.0,True,1.0,HUGHES,369,3.0,HUGHES 369
20130218X22833,1,BELL,206B,WPR13GA128,2013,02/18/13 00:00:00,EUREKA,NV,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20001213X27450,1,BELL,206L-1,LAX89LA073,1988,12/20/88 00:00:00,OAKLAND,CA,USA,1.0,True,1.0,BELL,206,33.0,BELL 206
20001213X27828,1,MBB,BK-117-A-3,ATL89FA116,1989,03/26/89 00:00:00,COINJOCK,NC,USA,2.0,True,1.0,MBB,117,1.0,MBB 117
20151002X31833,1,BELL,407,WPR15WA271,2015,09/13/15 00:00:00,"CHONG QING, CHINA",,CH,4.0,False,,BELL,407,32.0,BELL 407
20060824X01238,1,KAMAN,HH-43F,SEA06LA162,2006,08/18/06 00:00:00,METALINE FALLS,WA,USA,1.0,True,1.0,KAMAN,HH-43,3.0,KAMAN HH-43
20001206X02428,1,BRANTLY HELICOPTER,B-2,FTW95FA020,1994,10/22/94 00:00:00,ARTESIA,NM,USA,1.0,True,1.0,BRANTLY,B2,3.0,BRANTLY B2
20001212X19258,1,MBB,BK-117-B2,FTW99FA192,1999,07/17/99 00:00:00,FRESNO,TX,USA,3.0,True,1.0,MBB,117,1.0,MBB 117
20180813X42719,1,BELL,412EP,ANC18WA065,2018,08/10/18 00:00:00,NAKANOJO,,JA,9.0,False,,BELL,412,4.0,BELL 412
20031212X02029,1,KAMAN,K-600,SEA04LA019,2003,11/20/03 00:00:00,NORDMAN,ID,USA,1.0,True,1.0,KAMAN,K-600,1.0,KAMAN K-600
20120910X05133,1,ROBINSON HELICOPTER,R22 BETA,CEN12FA621,2012,09/10/12 00:00:00,HOUSTON,TX,USA,2.0,True,1.0,ROBINSON,R22,13.0,ROBINSON R22
20141103X22603,1,BELL,206B-3,ERA15WA040,2014,11/01/14 00:00:00,BOCA CHICA,,DR,1.0,False,1.0,BELL,206,4.0,BELL 206
20001212X19794,1,KAMAN,HH-43F,LAX99FA317,1999,09/25/99 00:00:00,PHOENIX,AZ,USA,2.0,True,1.0,KAMAN,HH-43,3.0,KAMAN HH-43
20140724X61734,1,ROBINSON,R44,ERA14WA356,2014,07/23/14 00:00:00,IVASHKA TOWNSHIP,,RS,2.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20151102X93015,1,BELL HELICOPTER TEXTRON INC,609,DCA16RA014,2015,10/30/15 00:00:00,TRONZANO VERCELLESE,,IT,2.0,False,,BELL,609,1.0,BELL 609
20001214X42332,1,KIT BUILT (ROTORWAY),SCORPION 133,ATL83FA144,1983,03/25/83 00:00:00,CENTERVILLE,TN,USA,1.0,True,1.0,ROTORWAY,133,1.0,ROTORWAY 133
20100728X92614,1,AMERICAN EUROCOPTER LLC,AS 350 B3,WPR10FA371,2010,07/28/10 00:00:00,TUCSON,AZ,USA,3.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20001212X18052,1,BELL-K COPTER,47D1,CHI91FA294,1991,09/15/91 00:00:00,LAURIE,MO,USA,3.0,True,1.0,BELL,47,1.0,BELL 47
20161128X22622,1,ROBINSON,R44,ERA17WA062,2016,11/28/16 00:00:00,VINOGRADNY TOWNSHIP,,RS,3.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20120826X42003,1,BELL,407,ERA12FA527,2012,08/24/12 00:00:00,ABINGDON,VA,USA,1.0,True,1.0,BELL,407,32.0,BELL 407
20001214X38274,1,BELL,206L-1,LAX86MA050,1985,11/30/85 00:00:00,SAN PEDRO,CA,USA,1.0,True,1.0,BELL,206,33.0,BELL 206
20001214X38274,2,BELL,206L-1,LAX86MA050,1985,11/30/85 00:00:00,SAN PEDRO,CA,USA,1.0,True,1.0,BELL,206,33.0,BELL 206
20001211X10786,1,BELL,222,CHI98FA323,1998,08/20/98 00:00:00,SPENCER,IA,USA,3.0,True,1.0,BELL,222,6.0,BELL 222
20020917X04518,1,BELL,206B,DEN82FA182,1982,09/03/82 00:00:00,BILLINGS,MT,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20090914X13821,1,ROBINSON,R44,ERA09WA519,2009,09/14/09 00:00:00,PERM,,RS,2.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20081211X45825,1,BELL,206L-4,CEN09FA086,2008,12/11/08 00:00:00,SABINE PASS,TX,USA,5.0,True,1.0,BELL,206,5.0,BELL 206
20001213X30671,1,BELL,222,FTW87FA096,1987,04/15/87 00:00:00,BEN WHEELER,TX,USA,2.0,True,1.0,BELL,222,6.0,BELL 222
20120730X65057,1,BELL,206,WPR12WA331,2012,07/07/12 00:00:00,"CHUXIONG CITY, CHINA",,CH,3.0,False,,BELL,206,32.0,BELL 206
20001207X03980,1,AEROSPATIALE,AS355F,FTW95RA287,1995,07/10/95 00:00:00,MEXICO CITY,,MX,3.0,False,1.0,AIRBUS,355,2.0,AIRBUS 355
20001214X41905,1,BELL,206B,ANC83FA032,1983,01/13/83 00:00:00,CORDOVA,AK,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20150701X20227,1,HUGHES,269C,WPR15FA204,2015,07/01/15 00:00:00,ASOTIN,WA,USA,2.0,True,1.0,HUGHES,269,22.0,HUGHES 269
20001214X43900,2,BELL,206A,NYC83FA188,1983,07/22/83 00:00:00,BROOKLYN,NY,USA,4.0,True,1.0,BELL,206,3.0,BELL 206
20020917X05047,1,BELL,222,NYC82FA230,1982,09/22/82 00:00:00,NEW YORK,NY,USA,1.0,True,1.0,BELL,222,6.0,BELL 222
20080610X00823,1,BELL,UH-1N,NYC08RA197,2008,05/29/08 00:00:00,PANAMA CITY,,PM,11.0,False,2.0,BELL,UH-1,1.0,BELL UH-1
20001207X02893,1,HUGHES,369E,MIA95GA062,1995,01/18/95 00:00:00,TAMPA,FL,USA,1.0,True,1.0,HUGHES,369,6.0,HUGHES 369
20001207X04274,1,BELL,206-L1,LAX95FA313,1995,08/29/95 00:00:00,JOHNSONDALE,CA,USA,2.0,True,1.0,BELL,206,4.0,BELL 206
20060203X00160,1,BELL,206B III,LAX06WA100,2006,02/02/06 00:00:00,PARKES,,AS,3.0,False,1.0,BELL,206,8.0,BELL 206
20180124X00523,1,ROBINSON,R44,ERA18WA066,2018,01/23/18 00:00:00,RECIFE,FN,BR,2.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20140529X73728,1,ROBINSON HELICOPTER COMPANY,R44 II,ANC14FA030,2014,05/28/14 00:00:00,CHUGIAK,AK,USA,1.0,True,1.0,ROBINSON,R44,22.0,ROBINSON R44
20001213X31622,1,ENSTROM,F-28A,NYC87DNC06,1987,07/03/87 00:00:00,MASON,NH,USA,1.0,True,1.0,ENSTROM,F28,2.0,ENSTROM F28
20001214X36540,1,BELL,47G,MKC85FA100,1985,05/09/85 00:00:00,CALWOOD,MO,USA,2.0,True,1.0,BELL,47,12.0,BELL 47
20120612X31159,1,SIKORSKY,S58,DCA12WA089,2012,06/06/12 00:00:00,CUSCO,,PE,14.0,False,,SIKORSKY,58,1.0,SIKORSKY 58
20120702X51100,1,HUGHES,369,CEN12WA412,2012,06/29/12 00:00:00,LIESER,,GE,1.0,False,,HUGHES,369,9.0,HUGHES 369
20070430X00478,1,BELL,206,DFW07WA094,2007,04/21/07 00:00:00,CHANGUINOLA,,PM,2.0,False,1.0,BELL,206,32.0,BELL 206
20001211X09562,2,BOEING,CH-47D,LAX98FA086,1998,02/11/98 00:00:00,MORGAN HILL,CA,USA,1.0,True,1.0,BOEING,47,1.0,BOEING 47
20001211X14366,1,ROBINSON,R-22,ATL92FA085,1992,04/22/92 00:00:00,ATLANTA,GA,USA,1.0,True,1.0,ROBINSON,R22,20.0,ROBINSON R22
20150113X15218,1,AEROSPATIALE,AS350B,ERA15WA098,2014,12/27/14 00:00:00,BERTIOGA,,BR,5.0,False,1.0,AIRBUS,350,6.0,AIRBUS 350
20070725X01017,1,ROBINSON,R22 BETA II,DFW07WA166,2007,07/22/07 00:00:00,SAN SALVADOR,,ES,1.0,False,1.0,ROBINSON,R22,3.0,ROBINSON R22
20001213X30228,1,SIKORSKY,S-76A,FTW87FA059,1987,02/04/87 00:00:00,ANGLETON,TX,USA,2.0,True,1.0,SIKORSKY,76,7.0,SIKORSKY 76
20001212X19655,1,BELL,47G-2,SEA99LA149,1999,08/26/99 00:00:00,BENTON CITY,WA,USA,1.0,True,1.0,BELL,47,8.0,BELL 47
20100921X14612,1,HUGHES,OH-6A,WPR10LA464,2010,09/11/10 00:00:00,MAJURO,PO,USA,1.0,True,1.0,HUGHES,OH,8.0,HUGHES OH
20081230X00408,1,HUGHES,369,WPR09LA069,2008,12/28/08 00:00:00,HONIARA,PO,BP,1.0,False,1.0,HUGHES,369,9.0,HUGHES 369
20030616X00878,1,AGUSTA,A109K2,DEN03FA099,2003,06/07/03 00:00:00,SALT LAKE CITY,UT,USA,1.0,True,1.0,AGUSTA,109,1.0,AGUSTA 109
20001206X01139,1,CONTINENTAL COPTERS,TOMCAT MK5A,LAX94LA199,1994,04/21/94 00:00:00,BRAWLEY,CA,USA,1.0,True,1.0,CONTINENTAL,MK5,2.0,CONTINENTAL MK5
20081003X63352,1,AEROSPATIALE,350B1,ENG07WA039,2007,07/12/07 00:00:00,"BALLYNACALLY, COUNTY CLARE, REPUBLIC OF IRELAND",,EI,1.0,False,,AIRBUS,350,1.0,AIRBUS 350
20100105X93456,1,HUGHES,369,ERA10WA106,2009,12/29/09 00:00:00,PITALITO,,CO,1.0,False,,HUGHES,369,9.0,HUGHES 369
20001212X22756,1,AEROSPATIALE,350D,MIA90FA081,1990,03/08/90 00:00:00,MIAMI,FL,USA,2.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20050719X01061,1,ROBINSON,R44,LAX05WA234,2005,07/09/05 00:00:00,DERRYBRIEN,,EI,2.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20001214X38623,1,HILLER,UH-12C,MIA84FA058,1984,01/12/84 00:00:00,SAN JUAN,PR,,1.0,False,1.0,FAIRCHILD/HILLER,UH-12,1.0,FAIRCHILD/HILLER UH-12
20140507X82921,1,ROBINSON,R44 II,ERA14WA224,2014,04/30/14 00:00:00,INTA,,RS,1.0,False,1.0,ROBINSON,R44,14.0,ROBINSON R44
20001208X05956,1,MBB,BO-105,FTW96FA265,1996,06/21/96 00:00:00,SABINE PASS,TX,USA,4.0,True,1.0,MBB,105,3.0,MBB 105
20120216X03340,1,BELL,407,WPR12GA106,2012,02/15/12 00:00:00,MORAN JUNCTION,WY,USA,1.0,True,1.0,BELL,407,32.0,BELL 407
20120726X62312,1,EUROCOPTER,EC120B,WPR12WA327,2012,07/20/12 00:00:00,TRISO,,MY,3.0,False,,AIRBUS,120,3.0,AIRBUS 120
20001212X23512,1,BELL,47D1,NYC90DGM02,1990,06/22/90 00:00:00,MEADVILLE,PA,USA,1.0,True,1.0,BELL,47,6.0,BELL 47
20001211X12562,1,BELL,47G-2A-1,CHI93LA201,1993,06/10/93 00:00:00,PHLOX,WI,USA,1.0,True,1.0,BELL,47,3.0,BELL 47
20001214X43729,1,TEXAS HELICOPTER,OH-13-EM-7A,FTW83FA323,1983,07/08/83 00:00:00,CEDARVILLE,AR,USA,1.0,True,1.0,TEXAS HELICOPTER,OH-13,1.0,TEXAS HELICOPTER OH-13
20180115X33637,1,MD HELICOPTERS INC,369HM,CEN18FA074,2018,01/15/18 00:00:00,PERRYSBURG,OH,USA,2.0,True,1.0,MCDONNELL DOUGLAS,369,1.0,MCDONNELL DOUGLAS 369
20001214X38742,1,ENSTROM,F-28C,DEN84FA081,1984,02/01/84 00:00:00,CHESTER,MT,USA,1.0,True,1.0,ENSTROM,F28,3.0,ENSTROM F28
20081019X15543,1,ROBINSON,R22,ERA09FA022,2008,10/16/08 00:00:00,DRYDEN,NY,USA,1.0,True,1.0,ROBINSON,R22,45.0,ROBINSON R22
20090408X20748,1,SCHWEIZER,269C,CEN09WA240,2009,04/01/09 00:00:00,KILSHANCHOE,,EI,2.0,False,1.0,SCHWEIZER,269,16.0,SCHWEIZER 269
20001211X14307,1,ROBINSON,R22,LAX92FA137,1992,03/04/92 00:00:00,MARICOPA,AZ,USA,1.0,True,1.0,ROBINSON,R22,45.0,ROBINSON R22
20050317X00328,1,BELL,206B-3,DFW05FA086,2005,03/10/05 00:00:00,SHELBYVILLE,TX,USA,3.0,True,1.0,BELL,206,4.0,BELL 206
20170310X32632,1,SIKORSKY,S76,ERA17WA127,2017,03/10/17 00:00:00,ISTANBUL,FN,TU,7.0,False,,SIKORSKY,76,2.0,SIKORSKY 76
20070223X00214,1,EUROCOPTER FRANCE,EC120B,CHI07FA069,2007,02/12/07 00:00:00,GULF OF MEXICO,GM,USA,2.0,True,1.0,AIRBUS,120,2.0,AIRBUS 120
20180531X61917,1,BELL HELICOPTER TEXTRON,BELL 206B,CEN18WA202,2018,05/30/18 00:00:00,NORTH ALDBOROUGH,FN,UK,1.0,False,,BELL,206,1.0,BELL 206
20001213X32701,1,AEROSPATIALE,SA-330J,FTW88FA039,1987,12/21/87 00:00:00,EUGENE ISLAND,GM,,15.0,False,1.0,AIRBUS,330,1.0,AIRBUS 330
20001211X11654,1,HUGHES,269C,BFO93FA019,1993,01/11/93 00:00:00,TONAWANDA,NY,USA,2.0,True,1.0,HUGHES,269,22.0,HUGHES 269
20120701X53951,1,AEROSPATIALE,AS350B,WPR12FA282,2012,06/30/12 00:00:00,CAMP VERDE,AZ,USA,4.0,True,1.0,AIRBUS,350,6.0,AIRBUS 350
20040611X00786,1,BELL,206L-1,FTW04IA147,2004,05/11/04 00:00:00,SMI-28,GM,USA,1.0,True,1.0,BELL,206,33.0,BELL 206
20180910X03739,1,ROBINSON,R44,CEN18WA376,2018,09/05/18 00:00:00,"DOMAŽLICKÁ 1059, PLZEN - SKVRNANY",FN,EZ,4.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20020917X02221,1,HUGHES,369HS,LAX82DA140,1982,04/17/82 00:00:00,8 S. OF PAGE,AZ,USA,3.0,True,1.0,HUGHES,369,18.0,HUGHES 369
20160706X42741,1,BELL,525,DCA16FA199,2016,07/06/16 00:00:00,ITALY,TX,USA,2.0,True,2.0,BELL,525,1.0,BELL 525
20001214X41844,1,FAIRCHILD HILLER,FH-1100,MIA85FA065,1984,12/27/84 00:00:00,LA BELLE,FL,USA,1.0,True,1.0,FAIRCHILD/HILLER,FH-1100,12.0,FAIRCHILD/HILLER FH-1100
20001206X02607,1,BELL,212,FTW95WA037,1994,11/01/94 00:00:00,COZUMEL,,MX,14.0,False,1.0,BELL,212,16.0,BELL 212
20100205X21110,1,ROBINSON HELICOPTER COMPANY,R44 II,ERA10WA133,2010,02/04/10 00:00:00,"RESTAURACION, DOMINICAN REPUBLIC",,DR,2.0,False,1.0,ROBINSON,R44,22.0,ROBINSON R44
20070614X00726,1,BELL,206L-3,MIA07WA105,2007,06/05/07 00:00:00,"SIMITI, BOLIVAR",,CO,2.0,False,1.0,BELL,206,20.0,BELL 206
20001208X09367,1,BIHN,MINI 500,NYC98LA049,1997,12/19/97 00:00:00,GETTYSBURG,OH,USA,1.0,True,1.0,BIHN,MINI 500,1.0,BIHN MINI 500
20110718X32318,1,SIKORSKY,S76,WPR11WA332,2011,07/11/11 00:00:00,BURMA,PO,USA,3.0,True,1.0,SIKORSKY,76,2.0,SIKORSKY 76
20090922X41130,1,SCHWEIZER,269C,CEN09WA598,2009,09/22/09 00:00:00,BLACKPOOL,,UK,2.0,False,1.0,SCHWEIZER,269,16.0,SCHWEIZER 269
20110415X25911,1,BELL,206B-III,WPR11WA200,2011,04/11/11 00:00:00,"SIBU, MALAYSIA",,MY,1.0,False,,BELL,206,3.0,BELL 206
20001211X09703,1,BELL,205A-1,LAX98GA127,1998,03/23/98 00:00:00,LOS ANGELES,CA,USA,4.0,True,1.0,BELL,205,5.0,BELL 205
20001211X12932,1,ROBINSON,R22B,LAX93FA281,1993,07/07/93 00:00:00,HONOLULU,HI,USA,1.0,True,1.0,ROBINSON,R22,9.0,ROBINSON R22
20031001X01630,1,AEROSPATIALE,AS350BA,LAX03MA292,2003,09/20/03 00:00:00,GRANDCANYONWEST,AZ,USA,7.0,True,1.0,AIRBUS,350,5.0,AIRBUS 350
20010111X00287,1,BELL,206B,FTW01FA048,2001,01/08/01 00:00:00,MINERAL WELLS,TX,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20020917X03516,1,BELL,UH-1B,LAX82AA274,1982,07/23/82 00:00:00,VALENCIA,CA,USA,3.0,True,1.0,BELL,UH-1,14.0,BELL UH-1
20001212X22206,1,AEROSPATIALE,AS-355-F2,MIA01FA006,2000,10/16/00 00:00:00,BURLINGTON,NC,USA,1.0,True,1.0,AIRBUS,355,1.0,AIRBUS 355
20130917X01349,1,BELL,UH 1B,WPR13FA411,2013,09/16/13 00:00:00,DETROIT,OR,USA,1.0,True,1.0,BELL,UH-1,1.0,BELL UH-1
20020103X00007,1,HUGHES,369E,DEN02GA016,2001,12/27/01 00:00:00,PARK CITY,UT,USA,3.0,True,1.0,HUGHES,369,6.0,HUGHES 369
20001212X20070,1,BELL,206B,CHI00FA020,1999,11/01/99 00:00:00,COTTAGE GROVE,MN,USA,2.0,True,1.0,BELL,206,112.0,BELL 206
20031020X01776,1,SCHWEIZER,269C,CHI04LA015,2003,10/18/03 00:00:00,FENTON,MI,USA,1.0,True,1.0,SCHWEIZER,269,16.0,SCHWEIZER 269
20121123X80901,1,AEROSPATIALE,AS-355F1,ERA13WA066,2012,11/22/12 00:00:00,GREAT GUANA CAY,,BF,1.0,False,,AIRBUS,355,1.0,AIRBUS 355
20001214X44524,1,MBB,BO-105S,FTW83FA430,1983,09/15/83 00:00:00,GRAND CHENIER,LA,USA,2.0,True,1.0,MBB,105,4.0,MBB 105
20111226X15753,1,BELL,206B,ERA12MA122,2011,12/26/11 00:00:00,GREEN COVE SPRINGS,FL,USA,3.0,True,1.0,BELL,206,112.0,BELL 206
20080509X00645,2,ROBINSON,R44,LAX08WA071,2008,02/13/08 00:00:00,GASCOYNE JUNC,,AS,2.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20001211X10618,1,BELL,UH-1H,IAD98RA090,1998,07/18/98 00:00:00,NUEVA COLONIA,,CO,7.0,False,1.0,BELL,UH-1,17.0,BELL UH-1
20001212X20643,1,BELL,206L4,FTW00RA102,2000,03/21/00 00:00:00,TOLUCA,,MX,6.0,False,1.0,BELL,206,3.0,BELL 206
20140612X31159,1,BELL,206 L4,CEN14FA286,2014,06/11/14 00:00:00,SOUTH TIMBALIER PLATFORM,GM,USA,2.0,True,1.0,BELL,206,2.0,BELL 206
20001211X11765,1,BELL,214B1,ANC93FA033,1993,02/19/93 00:00:00,KETCHIKAN,AK,USA,2.0,True,1.0,BELL,214,1.0,BELL 214
20001214X43901,1,ROBINSON,R22,NYC83FA189,1983,07/22/83 00:00:00,CANTON,PA,USA,2.0,True,1.0,ROBINSON,R22,45.0,ROBINSON R22
20060201X00144,1,ROBINSON,R-44,LAX06WA095,2006,01/27/06 00:00:00,"LORCA, MURCIA",,SP,3.0,False,,ROBINSON,R44,22.0,ROBINSON R44
20001212X17427,1,HUGHES,269C,ATL91FA120,1991,07/01/91 00:00:00,BLAKELY,GA,USA,1.0,True,1.0,HUGHES,269,22.0,HUGHES 269
20001212X17376,1,BELL,47G-3B1,SEA91FA142,1991,06/26/91 00:00:00,GOLDENDALE,WA,USA,1.0,True,1.0,BELL,47,5.0,BELL 47
20081003X17829,1,ROBINSON,R-44,NYC08WA308,2008,09/06/08 00:00:00,MUZINO VILLAGE,,RS,2.0,False,1.0,ROBINSON,R44,22.0,ROBINSON R44
20100621X31143,1,ROBINSON HELICOPTER,R44,ANC10LA053,2010,06/19/10 00:00:00,UNALASKA,AK,USA,1.0,True,1.0,ROBINSON,R44,9.0,ROBINSON R44
20060419X00458,1,MESSERSCHMITT-BOLKOW-BLOHM,BO 105LS A-3,CHI06FA110,2006,04/13/06 00:00:00,GREEN BAY,WI,USA,1.0,True,1.0,MBB,105,1.0,MBB 105
20180427X55413,1,EUROCOPTER,AS 350 B2,CEN18FA149,2018,04/26/18 00:00:00,HAZELHURST,WI,USA,3.0,True,1.0,AIRBUS,350,8.0,AIRBUS 350
20150110X10017,1,ROBINSON HELICOPTER,R22 BETA,ERA15FA096,2015,01/10/15 00:00:00,CATANO,PR,USA,1.0,True,1.0,ROBINSON,R22,13.0,ROBINSON R22
20050111X00037,1,EUROCOPTER FRANCE,AS350BA,LAX05FA056,2004,12/30/04 00:00:00,PANAMINT SPRING,CA,USA,1.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20001214X37470,1,BELL,UH-1B,FTW85FA310,1985,08/08/85 00:00:00,ST. JAMES,LA,USA,1.0,True,1.0,BELL,UH-1,14.0,BELL UH-1
20001206X01169,1,BELL,206B3,SEA94FA096,1994,04/03/94 00:00:00,LAMOILLE,NV,USA,4.0,True,1.0,BELL,206,5.0,BELL 206
20010110X00170,1,SIKORSKY,S-76A,FTW86LA032,1986,01/05/86 00:00:00,GRAND ISLE BL73,GM,,3.0,False,1.0,SIKORSKY,76,7.0,SIKORSKY 76
20001213X30343,1,BELL,206B-3,ANC87FA051,1987,03/17/87 00:00:00,VALDEZ,AK,USA,1.0,True,1.0,BELL,206,4.0,BELL 206
20130305X21219,1,HUGHES,369HS,WPR13LA137,2013,03/02/13 00:00:00,LATANGAI ISLAND,PO,PP,1.0,False,1.0,HUGHES,369,18.0,HUGHES 369
20030221X00247,1,BELL,407,FTW03FA097,2003,02/16/03 00:00:00,MI 700,GM,USA,2.0,True,1.0,BELL,407,32.0,BELL 407
20010928X02008,1,KAMAN,HH-43,SEA01LA173,2001,09/25/01 00:00:00,BONNERS FERRY,ID,USA,1.0,True,1.0,KAMAN,HH-43,1.0,KAMAN HH-43
20180302X81813,1,ROBINSON HELICOPTER COMPANY,R44 II,WPR18WA097,2018,02/28/18 00:00:00,OGIES,FN,SF,2.0,False,,ROBINSON,R44,22.0,ROBINSON R44
20001212X20136,1,BELL,212,MIA00FA030,1999,11/27/99 00:00:00,PHILADELPHIA,MS,USA,2.0,True,1.0,BELL,212,16.0,BELL 212
20030808X01293,1,ROBINSON,R-22,MIA03WA156,2003,08/03/03 00:00:00,SANTO DOMINGO,,DR,1.0,False,1.0,ROBINSON,R22,20.0,ROBINSON R22
20001205X00513,1,BELL,206B,LAX99RA151,1999,04/14/99 00:00:00,60 N. JAKARTA,,ID,4.0,False,1.0,BELL,206,112.0,BELL 206
20100311X95021,1,ROBINSON,R44,ERA10WA171,2010,03/10/10 00:00:00,KARELIA,,RS,2.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20081118X85708,1,,ROTORWAY,CEN09WA063,2008,11/16/08 00:00:00,LINGEN,,GE,1.0,False,,,,, 
20071213X01937,1,EUROCOPTER DEUTSCHLAND,BK117C1,ANC08FA025,2007,12/03/07 00:00:00,WHITTIER,AK,USA,4.0,True,1.0,AIRBUS,117,1.0,AIRBUS 117
20001213X31929,1,HUGHES,369D,SEA87FA162,1987,08/12/87 00:00:00,KETCHIKAN,AK,USA,2.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20001213X32539,1,ROBINSON,R22A,LAX88FA032,1987,11/03/87 00:00:00,MORAGA,CA,USA,2.0,True,1.0,ROBINSON,R22,4.0,ROBINSON R22
20080422X00527,1,BELL,412HP,DFW08WA110,2008,01/11/08 00:00:00,PUEBLA,,MX,8.0,False,,BELL,412,3.0,BELL 412
20150527X24117,1,HILLER,UH 12E,WPR15LA168,2015,05/27/15 00:00:00,WASCO,CA,USA,1.0,True,1.0,FAIRCHILD/HILLER,UH-12,2.0,FAIRCHILD/HILLER UH-12
20031219X02066,1,ROBINSON,R22 BETA,LAX04FA067,2003,12/15/03 00:00:00,REDLANDS,CA,USA,1.0,True,1.0,ROBINSON,R22,22.0,ROBINSON R22
20001208X05597,1,HUGHES,269C,LAX96FA177,1996,04/23/96 00:00:00,SAN DIEGO,CA,USA,1.0,True,1.0,HUGHES,269,22.0,HUGHES 269
20041104X01761,1,GARLICK,UH-1H,DFW05WA014,2004,09/25/04 00:00:00,SAN FELIPE,,CI,2.0,False,1.0,GARLICK,UH-1,2.0,GARLICK UH-1
20160810X82409,1,HUGHES,269C,CEN16FA315,2016,08/09/16 00:00:00,HOWE,TX,USA,1.0,True,2.0,HUGHES,269,22.0,HUGHES 269
